|price|downpmt|monthdue|pmttype|use|age|gender|default|defaultdt|enrolldt
379|0.0|0.0|36.0|DirectDebit|3|3|1|0||2019-01-14
380|1048.32|105.0|5.5|CreditCard|0|19|0|0||2019-01-14
381|721.56|126.0|5.5|Cash|1|23|0|0||2019-01-14
382|457.8|15.959999999999999|0.0|Cash|0|24|1|1|2021-03-31|2019-01-14
383|523.2864|21.0|5.72|Cash|1|25|1|1|2020-07-31|2019-01-14
384|503.15999999999997|21.84|5.5|Cash|1|25|0|0||2019-01-14
385|822.36|210.0|2.75|DirectDebit|0|25|1|0||2019-01-14
386|930.7199999999999|25.2|15.0|Cheque|0|25|1|0||2019-01-14
387|721.56|42.0|8.5|Cash|0|27|1|1|2020-07-31|2019-01-14
388|514.92|8.4|6.5|DirectDebit|0|27|1|0||2019-01-14
389|780.36|0.0|2.75|Cash|0|27|1|0||2019-01-14
390|503.15999999999997|21.84|8.0|DirectDebit|1|28|0|0||2019-01-14
391|503.15999999999997|0.0|8.0|Cash|0|28|0|0||2019-01-14
392|360.36|180.18|10.0|CreditCard|0|28|0|0||2019-01-14
393|872.7348|126.0|5.5|CreditCard|1|29|0|0||2019-01-14
394|1241.52|147.0|8.0|DirectDebit|4|30|0|0||2019-01-14
395|855.2543999999999|42.0|5.72|Cash|0|31|1|1|2019-01-31|2019-01-14
396|533.3496|533.3496|13.0|Cash|0|34|1|0||2019-01-14
397|1032.36|126.0|8.0|CreditCard|0|43|1|0||2019-01-14
398|1795.8696|210.0|5.5|CreditCard|0|43|0|0||2019-01-14
399|542.1611999999999|542.1611999999999|13.0|Cash|0|44|0|0||2019-01-14
400|503.15999999999997|503.15999999999997|12.0|Cash|0|44|0|0||2019-01-14
401|130.1664|130.1664|9.0|Cash|0|49|1|0||2019-01-14
402|444.6456|444.6456|8.0|Cash|0|62|0|0||2019-01-14
403|822.36|822.36|6.0|DirectDebit|0|4|1|0||2019-01-15
404|822.36|31.08|17.0|Cash|0|21|1|0||2019-01-15
405|797.16|4.2|4.0|Cash|0|22|1|1|2020-12-31|2019-01-15
406|890.2067999999999|33.6|5.96|Cash|0|23|1|1|2020-11-30|2019-01-15
407|534.6096|0.0|24.0|Cash|1|25|1|0||2019-01-15
408|839.16|42.0|5.5|Cheque|0|26|0|0||2019-01-15
409|1007.5044|147.0|5.5|CreditCard|5|28|1|0||2019-01-15
410|721.56|27.72|20.0|Cash|0|29|0|0||2019-01-15
411|1048.32|1048.32|6.0|Cash|0|29|1|0||2019-01-15
412|1031.52|611.52|6.0|DirectDebit|0|30|0|0||2019-01-15
413|313.6812|126.0|13.2|DirectDebit|7|30|0|0||2019-01-15
414|839.16|126.0|5.5|DirectDebit|0|32|0|0||2019-01-15
415|855.2543999999999|42.0|5.5|Cash|5|33|1|0||2019-01-15
416|1031.52|147.0|5.5|DirectDebit|0|34|1|0||2019-01-15
417|649.3199999999999|63.0|15.0|Cheque|5|36|1|0||2019-01-15
418|430.88640000000004|107.72160000000001|4.5|Cash|1|37|1|0||2019-01-15
419|517.524|168.0|17.6|DirectDebit|7|37|1|0||2019-01-15
420|503.15999999999997|42.0|19.0|Cash|0|37|1|0||2019-01-15
421|822.36|31.08|5.5|DirectDebit|0|39|0|0||2019-01-15
422|435.4056|435.4056|9.0|Cash|8|39|0|0||2019-01-15
423|577.0716|126.0|5.5|CreditCard|1|39|0|0||2019-01-15
424|855.2543999999999|126.0|11.0|Cash|7|40|1|0||2019-01-15
425|990.36|168.0|15.0|Cash|0|41|0|1|2019-01-31|2019-01-15
426|986.5631999999999|126.0|5.5|CreditCard|6|41|0|0||2019-01-15
427|503.15999999999997|4.2|5.5|Cash|1|42|1|0||2019-01-15
428|750.4224|29.4|5.72|Cash|0|44|0|1|2020-10-31|2019-01-15
429|577.0716|126.0|5.5|Cash|5|46|0|0||2019-01-15
430|1139.8799999999999|168.0|5.5|CreditCard|3|46|1|0||2019-01-15
431|866.8716|866.8716|6.0|Cash|6|48|0|0||2019-01-15
432|503.15999999999997|21.84|5.5|DirectDebit|4|52|1|0||2019-01-15
433|886.0992000000001|147.0|5.5|Cheque|0|53|0|0||2019-01-15
434|1349.04|84.0|5.5|Cheque|0|61|1|0||2019-01-15
435|1151.3544|46.199999999999996|6.0|Cheque|0|19|0|0||2019-01-16
436|822.36|4.2|0.0|Cash|0|22|0|1|2019-12-31|2019-01-16
437|503.15999999999997|42.0|5.5|Cash|0|22|0|0||2019-01-16
438|654.36|15.959999999999999|2.5|CreditCard|5|22|1|0||2019-01-16
439|419.15999999999997|0.0|5.5|Cash|0|24|0|0||2019-01-16
440|410.76|410.76|8.0|Cash|0|25|1|0||2019-01-16
441|544.6727999999999|4.2|5.5|Cheque|0|25|1|0||2019-01-16
442|855.2543999999999|126.0|5.72|Cash|0|26|1|1|2019-11-30|2019-01-16
443|822.36|126.0|8.5|DirectDebit|0|27|1|0||2019-01-16
444|1684.2|1684.2|8.0|Cash|0|28|0|0||2019-01-16
445|766.6596000000001|0.0|9.0|Cash|0|28|1|0||2019-01-16
446|822.36|31.08|8.5|CreditCard|0|28|0|0||2019-01-16
447|1029.9744|168.0|5.72|Cash|0|30|0|1|2020-11-30|2019-01-16
448|928.5948|50.4|6.0|CreditCard|0|30|0|0||2019-01-16
449|544.6727999999999|4.2|2.75|CreditCard|0|35|0|0||2019-01-16
450|533.3496|533.3496|13.0|Cash|1|35|1|0||2019-01-16
451|1029.9744|0.0|5.5|Cheque|6|36|1|0||2019-01-16
452|410.76|410.76|8.0|DirectDebit|0|37|1|0||2019-01-16
453|990.36|58.8|2.75|DirectDebit|4|39|0|0||2019-01-16
454|419.15999999999997|419.15999999999997|9.0|Cash|0|39|0|0||2019-01-16
455|503.15999999999997|503.15999999999997|13.0|Cash|0|41|1|0||2019-01-16
456|1139.8799999999999|1139.8799999999999|9.0|Cash|0|43|1|0||2019-01-16
457|410.76|410.76|8.0|Cash|0|46|1|0||2019-01-16
458|125.16|125.16|12.1|Cash|0|46|0|0||2019-01-16
459|503.15999999999997|21.0|8.5|Cash|0|48|0|1|2021-02-28|2019-01-16
460|452.76|452.76|12.0|Cash|1|49|0|0||2019-01-16
461|839.16|126.0|5.5|Cheque|0|61|0|0||2019-01-16
462|649.3199999999999|649.3199999999999|10.0|Cash|0|62|1|0||2019-01-16
463|1004.3712|1004.3712|6.0|Cash|1|71|1|0||2019-01-16
464|879.0264|879.0264|9.0|Cash|4|73|1|0||2019-01-16
465|368.76|368.76|9.0|Cash|0|0|0|0||2019-01-17
466|1067.6399999999999|126.0|5.5|CreditCard|1|20|1|0||2019-01-17
467|839.16|126.0|5.5|Cash|1|21|0|0||2019-01-17
468|587.16|4.2|5.5|Cash|1|22|1|1|2019-01-31|2019-01-17
469|990.36|84.0|5.5|Cash|0|23|0|1|2019-07-31|2019-01-17
470|1544.0796|67.2|5.5|Cash|0|24|1|0||2019-01-17
471|822.36|0.0|5.5|DirectDebit|0|25|1|0||2019-01-17
472|533.3496|21.0|19.0|DirectDebit|1|26|1|0||2019-01-17
473|990.36|126.0|5.5|Cash|6|26|1|0||2019-01-17
474|178.8612|89.4348|35.31|Cash|1|26|1|0||2019-01-17
475|578.76|578.76|6.0|Cash|1|27|1|0||2019-01-17
476|839.1348|25.2|11.0|Cash|0|28|1|0||2019-01-17
477|755.16|126.0|5.5|DirectDebit|6|29|1|0||2019-01-17
478|839.16|42.0|5.5|Cash|0|31|1|0||2019-01-17
479|964.3199999999999|25.2|5.5|DirectDebit|1|33|1|0||2019-01-17
480|859.9331999999999|126.0|5.5|CreditCard|6|34|0|0||2019-01-17
481|1023.9599999999999|126.0|3.25|Cash|0|35|1|1|2019-08-31|2019-01-17
482|1173.7823999999998|1173.7823999999998|6.0|Cash|0|35|0|0||2019-01-17
483|990.36|42.0|5.5|DirectDebit|0|36|1|0||2019-01-17
484|871.7016|25.2|5.83|Cash|0|39|0|1|2019-10-31|2019-01-17
485|125.16|125.16|11.0|Cash|6|40|1|0||2019-01-17
486|587.16|24.36|19.0|CreditCard|0|43|1|0||2019-01-17
487|781.0908|781.0908|9.0|Cash|1|44|0|0||2019-01-17
488|1617.84|126.0|10.0|CreditCard|0|47|1|0||2019-01-17
489|764.8535999999999|126.0|5.5|DirectDebit|2|49|1|0||2019-01-17
490|385.5852|385.5852|32.1|Cash|6|51|1|0||2019-01-17
491|419.15999999999997|419.15999999999997|13.0|Cash|0|60|1|0||2019-01-17
492|725.6256|725.6256|9.0|Cash|1|0|1|0||2019-01-18
493|990.36|84.0|15.0|Cash|0|23|0|0||2019-01-18
494|768.4656|30.365999999999996|5.5|Cash|6|23|0|0||2019-01-18
495|784.4928|84.0|5.0|CreditCard|0|24|0|0||2019-01-18
496|721.56|126.0|5.5|CreditCard|0|24|1|0||2019-01-18
497|822.36|210.0|5.5|Cash|1|25|0|0||2019-01-18
498|705.8435999999999|168.0|6.0|DirectDebit|1|25|0|0||2019-01-18
499|1241.5031999999999|84.0|2.85|CreditCard|0|25|1|0||2019-01-18
500|662.76|126.0|6.0|DirectDebit|3|26|0|0||2019-01-18
501|875.8176000000001|42.0|5.5|CreditCard|6|28|0|0||2019-01-18
502|871.7016|42.0|12.0|CreditCard|0|30|1|0||2019-01-18
503|1048.32|84.0|5.5|CreditCard|4|30|0|0||2019-01-18
504|1072.7807999999998|84.0|5.72|Cash|0|31|0|1|2019-11-30|2019-01-18
505|721.56|4.2|5.5|Cash|0|31|1|1|2019-09-30|2019-01-18
506|542.1611999999999|252.0|5.5|CreditCard|0|31|0|0||2019-01-18
507|858.48|50.4|5.5|Cash|1|32|1|0||2019-01-18
508|928.5948|25.2|6.0|CreditCard|1|32|1|0||2019-01-18
509|427.1904|427.1904|8.0|Cash|0|32|1|0||2019-01-18
510|822.36|0.0|5.5|CreditCard|0|33|0|0||2019-01-18
511|419.15999999999997|419.15999999999997|8.0|Cash|4|35|1|0||2019-01-18
512|444.6456|444.6456|8.0|Cash|0|38|1|0||2019-01-18
513|1165.2648|36.96|11.0|Cash|0|39|1|1|2019-03-31|2019-01-18
514|457.8|15.959999999999999|2.0|Cash|0|43|0|0||2019-01-18
515|1240.68|1240.68|8.5|Cash|0|47|0|0||2019-01-18
516|1257.48|1257.48|6.0|DirectDebit|0|0|0|0||2019-01-19
517|1380.288|1380.288|6.0|Cash|0|4|1|0||2019-01-19
518|462.88199999999995|385.5852|28.89|Cash|6|17|0|0||2019-01-19
519|721.56|252.0|8.5|CreditCard|0|25|0|0||2019-01-19
520|457.8|15.959999999999999|0.0|CreditCard|6|26|0|0||2019-01-19
521|360.36|360.36|10.0|Cash|0|28|1|0||2019-01-19
522|503.15999999999997|503.15999999999997|13.0|Cash|4|28|0|0||2019-01-19
523|410.76|410.76|8.0|Cash|3|29|1|0||2019-01-19
524|503.15999999999997|126.0|5.5|DirectDebit|7|29|1|0||2019-01-19
525|410.76|410.76|9.0|Cash|0|29|0|0||2019-01-19
526|360.36|360.36|10.0|Cash|0|30|0|0||2019-01-19
527|1031.52|147.0|5.5|DirectDebit|1|31|0|0||2019-01-19
528|930.7199999999999|42.0|5.5|Cheque|0|33|0|0||2019-01-19
529|721.56|28.56|5.5|CreditCard|7|33|1|0||2019-01-19
530|960.5148|210.0|6.0|DirectDebit|7|34|1|0||2019-01-19
531|721.56|126.0|5.5|CreditCard|0|34|1|0||2019-01-19
532|587.16|4.2|5.5|Cash|5|37|1|0||2019-01-19
533|616.3836|47.46|6.0|CreditCard|8|38|1|0||2019-01-19
534|1047.3036|126.0|6.0|CreditCard|0|40|0|0||2019-01-19
535|990.36|126.0|5.5|CreditCard|0|43|0|0||2019-01-19
536|755.16|755.16|6.0|Cash|1|47|1|0||2019-01-19
537|989.52|210.0|2.75|Cash|0|0|0|1|2020-03-31|2019-01-20
538|1569.4560000000001|1569.4560000000001|6.0|Cash|0|0|1|0||2019-01-20
539|1659.0|1659.0|6.0|Cash|0|18|1|0||2019-01-20
540|1185.4751999999999|252.0|5.5|CreditCard|0|20|0|0||2019-01-20
541|964.3199999999999|964.3199999999999|6.0|Cash|3|21|1|0||2019-01-20
542|1048.32|27.72|5.5|Cash|0|22|0|0||2019-01-20
543|1199.52|63.0|11.0|Cash|1|22|1|0||2019-01-20
544|990.36|0.0|5.5|Cash|0|24|1|1|2020-07-31|2019-01-20
545|410.76|205.38|9.0|Cash|1|24|0|0||2019-01-20
546|577.0716|4.2|5.5|CreditCard|0|25|0|0||2019-01-20
547|822.36|42.0|12.0|DirectDebit|0|26|1|0||2019-01-20
548|577.0716|126.0|5.5|CreditCard|1|26|1|0||2019-01-20
549|750.4224|42.0|5.5|Cash|4|26|1|0||2019-01-20
550|107.52|107.52|18.0|CreditCard|3|27|1|0||2019-01-20
551|777.4872|42.0|5.93|Cash|0|28|0|1|2019-01-31|2019-01-20
552|444.6456|222.3228|8.0|Cash|0|28|1|0||2019-01-20
553|1048.32|84.0|5.5|Cheque|0|28|1|0||2019-01-20
554|990.36|42.0|10.0|Cash|3|28|0|0||2019-01-20
555|423.35999999999996|423.35999999999996|8.0|Cash|0|30|0|0||2019-01-20
556|822.36|42.0|8.5|Cheque|3|32|0|0||2019-01-20
557|822.36|126.0|6.0|DirectDebit|4|33|1|0||2019-01-20
558|822.36|411.18|6.0|DirectDebit|0|33|1|0||2019-01-20
559|1199.52|147.0|10.0|CreditCard|1|36|0|0||2019-01-20
560|125.16|125.16|10.0|Cash|0|40|1|0||2019-01-20
561|1830.234|63.0|6.0|CreditCard|1|41|0|0||2019-01-20
562|302.5428|302.5428|12.1|Cash|3|43|1|0||2019-01-20
563|772.0692|126.0|14.0|Cash|6|44|1|0||2019-01-20
564|360.36|360.36|19.96|Cash|0|44|0|0||2019-01-20
565|130.1664|130.1664|10.0|Cash|0|50|1|0||2019-01-20
566|437.46359999999993|437.46359999999993|8.0|Cash|0|54|1|0||2019-01-20
567|930.7199999999999|42.0|5.5|Cash|7|0|1|0||2019-01-21
568|401.6796|21.0|24.0|CreditCard|0|21|0|0||2019-01-21
569|503.15999999999997|4.2|5.5|CreditCard|5|21|0|0||2019-01-21
570|750.4224|42.0|5.72|Cash|0|22|1|1|2020-09-30|2019-01-21
571|679.56|42.0|2.75|CreditCard|4|22|0|0||2019-01-21
572|1174.32|588.0|13.0|DirectDebit|3|22|1|0||2019-01-21
573|967.5371999999999|168.0|6.0|Cash|0|22|1|0||2019-01-21
574|822.36|84.0|8.5|Cheque|0|23|1|0||2019-01-21
575|855.2543999999999|126.0|5.72|Cash|0|24|1|1|2019-06-30|2019-01-21
576|750.4224|27.72|5.5|Cash|1|24|1|0||2019-01-21
577|875.8176000000001|4.2|12.0|CreditCard|1|24|0|0||2019-01-21
578|1032.36|84.0|6.0|Cheque|0|24|1|0||2019-01-21
579|822.36|336.0|5.5|Cash|0|24|1|0||2019-01-21
580|871.7016|126.0|11.0|Cash|5|24|1|0||2019-01-21
581|217.52639999999997|217.52639999999997|11.0|Cash|6|24|1|0||2019-01-21
582|1031.52|210.0|6.0|CreditCard|0|25|0|0||2019-01-21
583|822.36|31.08|5.5|Cash|0|25|1|0||2019-01-21
584|721.56|27.72|5.5|Cash|3|25|1|0||2019-01-21
585|879.9251999999999|126.0|6.0|DirectDebit|0|26|1|0||2019-01-21
586|822.36|126.0|2.75|CreditCard|0|26|1|0||2019-01-21
587|209.16|209.16|8.0|Cash|3|27|1|0||2019-01-21
588|125.16|125.16|12.1|Cash|5|27|1|0||2019-01-21
589|209.16|209.16|3.25|Cash|1|28|1|0||2019-01-21
590|705.8435999999999|39.48|7.0|Cash|6|28|1|0||2019-01-21
591|890.2067999999999|0.0|5.5|Cheque|1|28|1|0||2019-01-21
592|822.36|33.6|5.5|CreditCard|1|28|0|0||2019-01-21
593|587.16|4.2|5.5|CreditCard|3|28|0|0||2019-01-21
594|822.36|31.08|8.5|Cash|0|29|0|1|2021-03-31|2019-01-21
595|1182.174|25.2|12.0|CreditCard|0|29|1|0||2019-01-21
596|544.6727999999999|4.2|5.5|CreditCard|7|29|1|0||2019-01-21
597|167.16|167.16|10.0|Cash|0|29|0|0||2019-01-21
598|209.16|209.16|9.0|Cash|6|30|0|0||2019-01-21
599|1029.9744|1029.9744|6.0|Cash|7|30|0|0||2019-01-21
600|797.16|4.2|6.0|CreditCard|5|31|1|0||2019-01-21
601|721.56|27.72|15.0|Cash|2|33|1|0||2019-01-21
602|360.36|360.36|10.0|Cash|0|35|0|0||2019-01-21
603|1173.7823999999998|84.0|6.0|DirectDebit|1|36|0|0||2019-01-21
604|847.56|126.0|13.0|Cheque|6|37|1|0||2019-01-21
605|544.6727999999999|4.2|2.75|CreditCard|0|37|0|0||2019-01-21
606|858.48|147.0|5.5|DirectDebit|1|40|1|0||2019-01-21
607|1429.8144|210.0|2.75|DirectDebit|0|47|0|0||2019-01-21
608|583.4136|583.4136|10.0|Cash|0|48|0|0||2019-01-21
609|399.1848|399.1848|10.0|Cash|4|48|0|0||2019-01-21
610|1538.6448|1538.6448|6.0|Cash|0|64|0|0||2019-01-21
611|1116.6204|1116.6204|6.0|Cash|6|67|0|0||2019-01-21
612|0.0|0.0|17.0|CreditCard|0|99|0|0||2019-01-21
613|0.0|0.0|15.0|CreditCard|1|99|0|0||2019-01-21
614|178.8612|16.8|35.31|Cash|6|22|0|0||2019-01-22
615|839.16|839.16|6.0|Cash|0|22|1|0||2019-01-22
616|990.36|4.2|5.5|Cash|0|23|1|1|2019-02-28|2019-01-22
617|503.15999999999997|21.0|5.5|Cash|0|23|0|1|2019-02-28|2019-01-22
618|544.6727999999999|21.84|5.5|Cash|0|23|1|0||2019-01-22
619|822.36|126.0|5.5|CreditCard|5|24|0|0||2019-01-22
620|410.76|410.76|8.0|Cash|4|26|0|0||2019-01-22
621|869.6436|126.0|6.0|DirectDebit|3|26|1|0||2019-01-22
622|721.56|33.6|5.5|Cash|0|26|0|0||2019-01-22
623|662.76|31.08|4.0|Cash|0|28|1|1|2019-02-28|2019-01-22
624|764.8535999999999|42.0|5.83|Cash|0|29|1|1|2019-07-31|2019-01-22
625|1298.4804|147.0|6.0|CreditCard|0|29|1|0||2019-01-22
626|1032.36|42.0|8.0|CreditCard|1|30|1|0||2019-01-22
627|125.16|125.16|8.0|Cash|0|30|0|0||2019-01-22
628|290.4048|4.2|28.0|Cash|0|32|1|1|2020-01-31|2019-01-22
629|1199.52|147.0|5.5|Cash|0|32|0|1|2019-08-31|2019-01-22
630|180.1128|180.1128|11.0|Cash|7|41|1|0||2019-01-22
631|875.8176000000001|252.0|5.5|Cash|0|41|1|0||2019-01-22
632|587.16|587.16|13.0|Cash|0|42|0|0||2019-01-22
633|125.16|125.16|10.0|Cash|4|42|1|0||2019-01-22
634|858.48|126.0|5.5|Cheque|6|44|1|0||2019-01-22
635|181.01999999999998|181.01999999999998|8.0|Cash|5|47|1|0||2019-01-22
636|1466.6399999999999|67.2|5.5|Cash|0|47|0|0||2019-01-22
637|990.36|4.2|5.5|Cash|3|50|1|0||2019-01-22
638|766.6596000000001|4.2|15.0|CreditCard|0|51|0|0||2019-01-22
639|457.8|15.959999999999999|0.0|DirectDebit|0|59|1|0||2019-01-22
640|721.56|721.56|10.0|Cash|6|59|0|0||2019-01-22
641|1403.0016|1403.0016|9.0|DirectDebit|3|61|1|0||2019-01-22
642|855.2543999999999|855.2543999999999|6.0|Cash|3|62|1|0||2019-01-22
643|1103.7264|1103.7264|6.0|Cash|5|66|1|0||2019-01-22
644|1031.52|1031.52|6.0|Cash|0|0|1|0||2019-01-23
645|1591.8|1591.8|6.0|Cash|0|0|0|0||2019-01-23
646|901.5468|450.77759999999995|6.0|CreditCard|1|3|1|0||2019-01-23
647|1076.7623999999998|8.4|5.89|Cash|0|4|1|1|2020-12-31|2019-01-23
648|439.5132|439.5132|9.0|Cash|1|4|1|0||2019-01-23
649|967.9487999999999|231.0|5.5|DirectDebit|1|16|0|0||2019-01-23
650|613.1411999999999|27.72|5.5|Cash|0|20|0|0||2019-01-23
651|662.76|220.92|4.0|Cash|0|21|0|0||2019-01-23
652|503.15999999999997|16.8|12.0|CreditCard|1|21|0|0||2019-01-23
653|657.7116|21.0|5.5|Cash|0|22|1|1|2020-02-29|2019-01-23
654|780.36|126.0|2.75|DirectDebit|1|22|1|0||2019-01-23
655|1006.3199999999999|84.0|8.5|Cash|3|22|1|0||2019-01-23
656|930.7199999999999|25.2|10.0|Cash|0|24|1|0||2019-01-23
657|1257.48|1257.48|6.0|Cash|1|25|1|0||2019-01-23
658|721.56|4.2|5.5|CreditCard|0|26|0|0||2019-01-23
659|822.36|126.0|2.75|CreditCard|0|26|0|0||2019-01-23
660|930.7199999999999|21.0|5.5|DirectDebit|0|26|0|0||2019-01-23
661|532.0896|4.2|5.5|Cash|0|27|1|0||2019-01-23
662|1247.5007999999998|126.0|5.5|Cheque|0|27|0|0||2019-01-23
663|721.56|27.72|5.5|Cash|6|28|0|0||2019-01-23
664|768.4656|0.0|5.5|Cheque|0|28|1|0||2019-01-23
665|721.56|15.959999999999999|5.5|DirectDebit|0|28|1|0||2019-01-23
666|437.46359999999993|42.0|21.0|CreditCard|7|30|1|0||2019-01-23
667|847.56|42.0|17.5|Cash|1|31|0|0||2019-01-23
668|755.16|126.0|5.5|DirectDebit|0|31|1|0||2019-01-23
669|721.56|27.72|5.5|DirectDebit|1|32|1|0||2019-01-23
670|351.08639999999997|63.0|9.0|Cash|1|36|0|0||2019-01-23
671|419.15999999999997|21.0|7.5|Cheque|6|37|1|0||2019-01-23
672|781.0908|126.0|5.5|Cash|0|37|0|0||2019-01-23
673|130.1664|130.1664|11.0|Cash|0|37|0|0||2019-01-23
674|721.56|4.2|5.5|CreditCard|0|38|1|0||2019-01-23
675|1029.9744|42.0|5.5|Cash|0|44|0|0||2019-01-23
676|995.3915999999999|995.3915999999999|9.0|Cash|3|44|1|0||2019-01-23
677|822.36|4.2|5.5|CreditCard|3|45|1|0||2019-01-23
678|721.56|126.0|8.5|DirectDebit|7|46|1|0||2019-01-23
679|822.36|126.0|5.5|CreditCard|0|57|1|0||2019-01-23
680|503.15999999999997|503.15999999999997|13.0|Cash|1|21|1|0||2019-01-24
681|721.56|4.2|5.5|Cash|0|23|0|0||2019-01-24
682|587.16|4.2|5.5|CreditCard|0|24|1|0||2019-01-24
683|890.2067999999999|46.199999999999996|5.96|Cash|0|25|1|1|2020-06-30|2019-01-24
684|822.36|168.0|11.0|Cash|0|25|0|0||2019-01-24
685|721.56|27.72|5.5|Cash|0|25|1|0||2019-01-24
686|577.0716|4.2|15.0|Cash|0|26|1|0||2019-01-24
687|1397.0544|25.2|5.5|CreditCard|0|26|1|0||2019-01-24
688|797.16|84.0|4.0|Cheque|0|27|1|0||2019-01-24
689|822.36|0.0|5.5|Cash|3|27|0|0||2019-01-24
690|990.36|25.2|5.5|DirectDebit|1|27|1|0||2019-01-24
691|721.56|16.8|5.5|Cash|0|28|0|1|2019-10-31|2019-01-24
692|1298.4804|147.0|5.5|CreditCard|0|28|0|0||2019-01-24
693|1031.52|1031.52|6.0|Cash|0|28|0|0||2019-01-24
694|1098.5688|84.0|5.86|Cash|1|29|1|0||2019-01-24
695|1493.2007999999998|746.6003999999999|6.0|Cash|1|31|0|0||2019-01-24
696|662.76|662.76|6.0|Cash|0|33|0|0||2019-01-24
697|847.56|4.2|6.5|CreditCard|0|34|0|0||2019-01-24
698|822.36|4.2|5.5|Cash|0|35|1|0||2019-01-24
699|1076.0316|840.0|6.0|DirectDebit|1|36|1|0||2019-01-24
700|990.36|36.96|5.5|CreditCard|2|38|1|0||2019-01-24
701|721.56|4.2|5.5|Cash|0|39|0|0||2019-01-24
702|649.3199999999999|649.3199999999999|10.0|Cash|1|39|1|0||2019-01-24
703|462.88199999999995|42.0|35.31|Cash|0|39|0|0||2019-01-24
704|538.3811999999999|538.3811999999999|13.0|Cash|0|40|1|0||2019-01-24
705|1048.32|84.0|5.5|DirectDebit|0|40|0|0||2019-01-24
706|1240.68|84.0|12.0|CreditCard|0|41|1|0||2019-01-24
707|890.2067999999999|210.0|6.0|CreditCard|1|56|0|0||2019-01-24
708|863.52|863.52|7.5|Cash|8|0|1|0||2019-01-25
709|1048.32|42.0|12.0|Cash|1|19|0|0||2019-01-25
710|839.16|84.0|5.5|Cash|0|21|1|1|2020-08-31|2019-01-25
711|822.36|31.08|17.0|Cash|0|23|0|1|2020-12-31|2019-01-25
712|750.4224|126.0|5.5|DirectDebit|3|24|1|0||2019-01-25
713|777.4872|25.2|5.5|CreditCard|1|25|0|0||2019-01-25
714|226.4136|226.4136|8.0|Cash|0|25|1|0||2019-01-25
715|1199.52|25.2|5.5|Cash|0|27|1|1|2019-03-31|2019-01-25
716|587.16|24.36|5.5|DirectDebit|0|27|1|0||2019-01-25
717|360.36|360.36|10.0|Cash|1|30|1|0||2019-01-25
718|1048.32|63.0|12.0|Cash|4|32|0|0||2019-01-25
719|1048.32|67.2|5.5|DirectDebit|5|32|0|0||2019-01-25
720|1029.9744|36.96|5.72|Cash|0|33|0|1|2019-10-31|2019-01-25
721|1199.52|1199.52|6.0|Cash|0|37|0|0||2019-01-25
722|1290.3072|168.0|5.5|DirectDebit|0|39|0|0||2019-01-25
723|839.16|42.0|6.0|DirectDebit|3|41|1|0||2019-01-25
724|822.36|4.2|7.0|DirectDebit|0|41|0|0||2019-01-25
725|1056.72|105.0|8.0|DirectDebit|0|43|1|0||2019-01-25
726|1544.0796|1544.0796|6.0|Cash|1|44|0|0||2019-01-25
727|344.23199999999997|344.23199999999997|15.12|Cash|0|46|1|0||2019-01-25
728|1098.5688|1098.5688|9.0|Cash|1|49|0|0||2019-01-25
729|532.0896|532.0896|13.0|Cash|5|49|0|0||2019-01-25
730|1343.0339999999999|1343.0339999999999|6.0|Cash|0|53|0|0||2019-01-25
731|503.15999999999997|21.84|5.5|CreditCard|7|54|0|0||2019-01-25
732|452.76|452.76|12.0|Cash|1|55|1|0||2019-01-25
733|437.46359999999993|218.73599999999996|8.0|Cash|0|56|0|0||2019-01-25
734|822.36|33.6|5.5|CreditCard|3|57|0|0||2019-01-25
735|1090.8323999999998|84.0|12.0|CreditCard|1|4|0|0||2019-01-26
736|1031.52|84.0|8.5|Cash|0|20|1|0||2019-01-26
737|705.8435999999999|36.96|11.0|Cash|0|22|1|1|2020-11-30|2019-01-26
738|839.16|42.0|5.5|Cash|0|22|1|1|2019-03-31|2019-01-26
739|871.92|871.92|6.0|Cash|0|22|0|0||2019-01-26
740|462.88199999999995|100.8|33.17|Cash|1|24|0|0||2019-01-26
741|427.1904|427.1904|8.0|Cash|0|25|0|0||2019-01-26
742|587.16|4.2|5.5|Cash|7|26|0|0||2019-01-26
743|822.36|31.08|5.5|CreditCard|0|28|1|0||2019-01-26
744|853.6919999999999|0.0|5.83|DirectDebit|6|29|0|0||2019-01-26
745|721.56|0.0|5.5|CreditCard|1|30|0|0||2019-01-26
746|544.6727999999999|21.0|5.5|Cash|0|30|0|0||2019-01-26
747|755.16|126.0|6.0|DirectDebit|1|32|1|0||2019-01-26
748|503.15999999999997|21.0|5.5|Cash|0|34|1|1|2019-02-28|2019-01-26
749|410.76|410.76|8.0|Cash|3|47|0|0||2019-01-26
750|544.6727999999999|544.6727999999999|13.0|Cash|0|53|0|0||2019-01-26
751|989.52|989.52|3.0|Cash|1|53|0|0||2019-01-26
752|1544.0796|84.0|5.86|Cash|0|17|0|1|2019-04-30|2019-01-27
753|1031.52|210.0|8.5|DirectDebit|0|20|1|0||2019-01-27
754|930.7199999999999|50.4|20.0|Cash|3|21|0|0||2019-01-27
755|503.15999999999997|21.84|5.5|Cash|0|22|1|1|2020-08-31|2019-01-27
756|879.9251999999999|4.2|5.5|Cheque|0|22|1|0||2019-01-27
